sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
40.568,9104385.39,1233.818,1233.818,1,40.566,0.0,22.3109,22.3108,-0.0377,0.0712,-0.002775252,0.03201571,0.0,99.27742,6.0,5235.988,1.0,0.2901602,73.59724,73.90034,71.48254,71.78887,0.001526224,0.001524451,0.00311741,0.00312847,29.73206,29.75037,31.25323,31.2522,244.868,244.8828,232.5988,232.5979,5.692823e-05,5.679194e-05,0.0002426146,0.0002442739,200.0,5.323914,5.402145,5.654284,6.122298,6.897124,8.168542,10.3687,14.67118,25.32581,62.639,139.6552,17.9356,11.71158,8.969253,7.472106,6.583591,6.053391,5.768054,5.676117,0.3891930000000009,0.0,-0.023915399580849452,6,0.0
40.588,9104385.411,1234.263,1234.263,1,40.586,0.0,22.3328,22.3326,-0.0376,0.0716,-0.002772629,0.03191029,0.0,99.27734,6.0,5235.988,1.0,0.2901268,73.67093,73.97344,71.53458,71.83897,0.00152628,0.001524506,0.003117636,0.003128705,29.73328,29.75159,31.25436,31.25342,244.869,244.8838,232.5996,232.5989,5.693217e-05,5.679584e-05,0.0002426463,0.000244307,200.0,5.324493,5.402771,5.654877,6.122955,6.897971,8.169654,10.37028,14.67456,25.33827,62.68127,139.5641,17.92966,11.70942,8.968079,7.471196,6.582829,6.052765,5.767456,5.675537,0.3808598500000009,0.0,-0.023844947402463464,6,0.0
40.608,9104385.432,1234.709,1234.709,1,40.606,0.0,22.3537,22.3536,-0.0375,0.0708,-0.002772093,0.03171609,0.0,99.27727,6.0,5235.988,1.0,0.2901268,73.74153,74.04355,71.58808,71.89487,0.001526335,0.00152456,0.003117858,0.003128935,29.7345,29.75281,31.2554,31.25464,244.8699,244.8848,232.6004,232.5998,5.693609e-05,5.67997e-05,0.0002426773,0.0002443393,200.0,5.325562,5.403839,5.656006,6.124257,6.899407,8.17145,10.37291,14.67921,25.35272,62.72355,139.4718,17.92227,11.7064,8.966066,7.469679,6.581554,6.051605,5.766388,5.674469,0.3737072499999996,0.0,-0.0237206333604109,6,0.0
40.628,9104385.452,1235.156,1235.156,1,40.626,0.0,22.3739,22.3738,-0.0373,0.0699,-0.002774477,0.03154963,0.0,99.27719,6.0,5235.988,1.0,0.2901173,73.80975,74.11121,71.63657,71.94162,0.00152639,0.001524615,0.003118074,0.00312916,29.73572,29.75403,31.25641,31.25586,244.871,244.8858,232.6012,232.6008,5.693999e-05,5.680357e-05,0.0002427077,0.0002443711,200.0,5.326477,5.404755,5.656982,6.125247,6.90064,8.17304,10.37517,14.68354,25.36674,62.76368,139.3769,17.91493,11.70359,8.964394,7.468373,6.58053,6.050659,5.765472,5.673553,0.36654940000000164,0.0,-0.023617697014761945,6,0.0
40.648,9104385.471,1235.602,1235.602,1,40.646,0.0,22.3933,22.3932,-0.0372,0.0695,-0.002781719,0.03136097,0.0,99.27711,6.0,5235.988,1.0,0.2901115,73.87544,74.17593,71.68185,71.9873,0.001526444,0.001524669,0.003118288,0.003129382,29.73694,29.75525,31.25735,31.25708,244.8719,244.8867,232.6019,232.6017,5.694387e-05,5.68074e-05,0.0002427377,0.0002444024,200.0,5.327515,5.405823,5.658081,6.12648,6.902073,8.174768,10.37769,14.68813,25.38104,62.80244,139.2801,17.9076,11.70057,8.962416,7.46686,6.579284,6.049536,5.764404,5.672516,0.3596816999999973,0.0,-0.023506813106221307,6,0.0
40.668,9104385.491,1236.05,1236.05,1,40.666,0.0,22.412,22.4119,-0.0372,0.0709,-0.002797961,0.03123335,0.0,99.27704,6.0,5235.988,1.0,0.2900486,73.93909,74.23847,71.7272,72.02682,0.001526499,0.001524723,0.003118497,0.003129601,29.73816,29.75647,31.25842,31.2583,244.8729,244.8877,232.6027,232.6026,5.694776e-05,5.681123e-05,0.0002427671,0.0002444332,200.0,5.328247,5.406525,5.658771,6.127261,6.902936,8.175887,10.37949,14.69154,25.39321,62.8353,139.1766,17.90164,11.69841,8.961106,7.46594,6.578492,6.048839,5.763702,5.671814,0.3510604999999984,0.0,-0.02344624763495705,6,0.0
40.688,9104385.512,1236.498,1236.498,1,40.686,0.0,22.43,22.4299,-0.0371,0.0729,-0.002818853,0.03112238,0.0,99.27696,6.0,5235.988,1.0,0.2900209,73.99994,74.2984,71.76869,72.0713,0.001526554,0.001524777,0.003118703,0.003129816,29.73938,29.75769,31.25943,31.25952,244.8739,244.8887,232.6035,232.6036,5.695164e-05,5.681506e-05,0.000242796,0.0002444634,200.0,5.328857,5.407104,5.659417,6.127964,6.903815,8.177055,10.38113,14.69503,25.40508,62.86553,139.07,17.89598,11.69635,8.959932,7.465097,6.577759,6.048166,5.763087,5.671173,0.34220514999999874,0.0,-0.023402202450222693,6,0.0
40.708,9104385.53,1236.947,1236.947,1,40.706,0.0,22.4471,22.4469,-0.0371,0.074,-0.002843767,0.03097812,0.0,99.27689,6.0,5235.988,1.0,0.290041,74.05797,74.3557,71.80915,72.11129,0.001526608,0.001524831,0.003118904,0.003130026,29.7406,29.75891,31.26038,31.26074,244.8749,244.8897,232.6042,232.6045,5.695551e-05,5.681888e-05,0.0002428241,0.0002444929,200.0,5.32962,5.407926,5.660268,6.128869,6.904866,8.178336,10.38302,14.69866,25.4178,62.89452,138.9611,17.88977,11.69394,8.95849,7.464026,6.576799,6.047319,5.762317,5.67041,0.33390560000000347,0.0,-0.023342085159371424,6,0.0
40.728,9104385.551,1237.395,1237.395,1,40.726,0.0,22.4633,22.4631,-0.037,0.0746,-0.002871394,0.03087269,0.0,99.27681,6.0,5235.988,1.0,0.2900743,74.11301,74.41026,71.84384,72.1442,0.001526663,0.001524885,0.0031191,0.003130231,29.74182,29.76013,31.26129,31.26196,244.8759,244.8907,232.6049,232.6054,5.695938e-05,5.682271e-05,0.0002428516,0.0002445219,200.0,5.330231,5.4085,5.660909,6.129561,6.905656,8.179372,10.38458,14.70208,25.43001,62.92105,138.8493,17.88381,11.69183,8.957319,7.463125,6.576105,6.046701,5.761722,5.66983,0.32552625000000074,0.0,-0.02331014211902755,6,0.0
40.748,9104385.571,1237.844,1237.844,1,40.746,0.0,22.4786,22.4784,-0.0369,0.0742,-0.002875358,0.03068404,0.0,99.27673,6.0,5235.988,1.0,0.2900896,74.16508,74.46181,71.87808,72.17941,0.001526717,0.001524938,0.003119291,0.003130431,29.74304,29.76135,31.26221,31.263,244.8769,244.8917,232.6056,232.6062,5.696322e-05,5.68265e-05,0.0002428785,0.0002445501,200.0,5.331268,5.409546,5.661957,6.130768,6.907015,8.181133,10.3871,14.70655,25.44388,62.94811,138.737,17.87684,11.68894,8.955405,7.461699,6.574866,6.045654,5.760651,5.668823,0.3185675500000023,0.0,-0.02319509089659001,6,0.0
40.768,9104385.59,1238.293,1238.293,1,40.766,0.0,22.4931,22.493,-0.0369,0.0737,-0.002873063,0.03057861,0.0,99.27666,6.0,5235.988,1.0,0.290061,74.21437,74.51071,71.90611,72.20769,0.001526771,0.001524992,0.003119478,0.003130628,29.74426,29.76257,31.26312,31.26404,244.8778,244.8926,232.6063,232.607,5.696706e-05,5.68303e-05,0.0002429047,0.0002445777,200.0,5.331848,5.410126,5.662598,6.131464,6.907847,8.182235,10.38881,14.71001,25.45641,62.97147,138.6212,17.87114,11.68695,8.954197,7.460824,6.574188,6.044983,5.760071,5.668243,0.31088784999999886,0.0,-0.023125049974662526,6,0.0
40.788,9104385.611,1238.743,1238.743,1,40.786,0.0,22.5068,22.5067,-0.0368,0.0726,-0.002875,0.03037886,0.0,99.27658,6.0,5235.988,1.0,0.2900515,74.26109,74.55673,71.93857,72.23767,0.001526825,0.001525045,0.003119661,0.003130819,29.74548,29.76379,31.26404,31.26501,244.8788,244.8936,232.607,232.6078,5.697086e-05,5.683406e-05,0.0002429303,0.0002446047,200.0,5.332947,5.411255,5.663727,6.132726,6.90932,8.184019,10.39134,14.71461,25.47039,62.99451,138.504,17.86375,11.68394,8.952265,7.459261,6.572926,6.043823,5.758972,5.667145,0.3041160500000011,0.0,-0.023000351414187454,6,0.0
40.808,9104385.632,1239.192,1239.192,1,40.806,0.0,22.5198,22.5197,-0.0367,0.0725,-0.002880752,0.03027899,0.0,99.2765,6.0,5235.988,1.0,0.2900124,74.30569,74.60039,71.96107,72.26006,0.001526878,0.001525098,0.00311984,0.003131008,29.7467,29.76501,31.26495,31.26614,244.8798,244.8946,232.6077,232.6086,5.697466e-05,5.683781e-05,0.0002429555,0.0002446313,200.0,5.333496,5.411804,5.664337,6.133334,6.910049,8.184992,10.3928,14.71776,25.48213,63.0136,138.3828,17.85814,11.68198,8.951143,7.458548,6.57228,6.043245,5.758423,5.666565,0.29636250000000003,0.0,-0.022944095859678784,6,0.0
40.828,9104385.651,1239.642,1239.642,1,40.826,0.0,22.5321,22.5319,-0.0366,0.0727,-0.002892911,0.03007923,0.0,99.27643,6.0,5235.988,1.0,0.2900143,74.34778,74.64133,71.98798,72.28679,0.001526931,0.00152515,0.003120015,0.003131193,29.74792,29.76624,31.26587,31.26715,244.8808,244.8956,232.6084,232.6094,5.697842e-05,5.684153e-05,0.00024298,0.0002446573,200.0,5.334595,5.412933,5.66547,6.134621,6.911534,8.18684,10.39544,14.7225,25.49663,63.03244,138.2601,17.85076,11.67885,8.949089,7.456946,6.570956,6.042073,5.757294,5.665466,0.2895486999999988,0.0,-0.022832405990338655,6,0.0
40.848,9104385.67,1240.092,1240.092,1,40.846,0.0,22.5436,22.5434,-0.0366,0.074,-0.002908558,0.02997936,0.0,99.27635,6.0,5235.988,1.0,0.2900028,74.38735,74.68011,72.009,72.3056,0.001526985,0.001525203,0.003120186,0.003131374,29.74915,29.76746,31.26678,31.26816,244.8818,244.8966,232.6091,232.6102,5.698222e-05,5.684528e-05,0.0002430039,0.0002446828,200.0,5.335144,5.413452,5.666063,6.135277,6.912315,8.18781,10.39701,14.72572,25.50845,63.04613,138.1326,17.84531,11.67691,8.94799,7.45614,6.570299,6.041527,5.756775,5.664886,0.2812701500000003,0.0,-0.022788749143746227,6,0.0
40.868,9104385.691,1240.542,1240.542,1,40.866,0.0,22.5543,22.5542,-0.0366,0.0745,-0.002928823,0.02978516,0.0,99.27628,6.0,5235.988,1.0,0.2900352,74.42422,74.71619,72.03185,72.32757,0.001527038,0.001525256,0.003120353,0.00313155,29.75037,29.76868,31.2677,31.26907,244.8828,244.8976,232.6098,232.6108,5.698598e-05,5.684898e-05,0.0002430274,0.0002447077,200.0,5.336182,5.414535,5.667186,6.136508,6.913743,8.189652,10.39951,14.7301,25.52217,63.05992,138.0043,17.83823,11.67392,8.946129,7.454664,6.569002,6.040359,5.755649,5.663849,0.2740310999999984,0.0,-0.022690919762973674,6,0.0
40.888,9104385.712,1240.992,1240.992,1,40.886,0.0,22.5643,22.5641,-0.0366,0.075,-0.002952337,0.02969083,0.0,99.2762,6.0,5235.988,1.0,0.2900524,74.45868,74.74995,72.04622,72.34229,0.001527091,0.001525308,0.003120515,0.003131723,29.75159,29.7699,31.26862,31.26999,244.8838,244.8986,232.6105,232.6115,5.698973e-05,5.68527e-05,0.0002430502,0.000244732,200.0,5.336731,5.415005,5.667753,6.137106,6.91443,8.190514,10.40092,14.73326,25.53342,63.06831,137.8717,17.8329,11.67211,8.945083,7.454034,6.568431,6.03981,5.755217,5.66333,0.2652660499999996,0.0,-0.022660806368236232,6,0.0
40.908,9104385.731,1241.443,1241.443,1,40.906,0.0,22.5735,22.5733,-0.0365,0.0747,-0.002960593,0.02949108,0.0,99.27612,6.0,5235.988,1.0,0.29006,74.49049,74.78094,72.06247,72.35857,0.001527143,0.00152536,0.003120674,0.003131891,29.75281,29.77112,31.26953,31.2709,244.8848,244.8996,232.6112,232.6123,5.699345e-05,5.685637e-05,0.0002430724,0.0002447558,200.0,5.33783,5.416168,5.668884,6.138397,6.915906,8.192401,10.40352,14.73795,25.54765,63.07903,137.7384,17.82552,11.66895,8.943123,7.452428,6.567139,6.038635,5.754059,5.662231,0.25859715000000066,0.0,-0.02254415341011818,6,0.0
40.928,9104385.75,1241.894,1241.894,1,40.926,0.0,22.5818,22.5817,-0.0365,0.0747,-0.002958566,0.0294023,0.0,99.27605,6.0,5235.988,1.0,0.2900038,74.51973,74.80949,72.07076,72.36617,0.001527195,0.001525412,0.003120828,0.003132055,29.75403,29.77234,31.27045,31.27182,244.8858,244.9006,232.6119,232.6129,5.699718e-05,5.686006e-05,0.000243094,0.0002447789,200.0,5.338318,5.416656,5.669403,6.138939,6.916575,8.193278,10.40499,14.7409,25.55896,63.08388,137.6003,17.8204,11.66726,8.942074,7.451664,6.566501,6.038086,5.75354,5.661774,0.25023740000000316,0.0,-0.022485053437874807,6,0.0
40.948,9104385.772,1242.345,1242.345,1,40.946,0.0,22.5894,22.5893,-0.0364,0.074,-0.002961278,0.02921919,0.0,99.27597,6.0,5235.988,1.0,0.2899837,74.54623,74.83514,72.08437,72.37781,0.001527247,0.001525463,0.003120977,0.003132215,29.75525,29.77356,31.27136,31.27274,244.8867,244.9015,232.6126,232.6137,5.700086e-05,5.686368e-05,0.000243115,0.0002448015,200.0,5.339325,5.417664,5.670502,6.14012,6.917927,8.194914,10.40727,14.74517,25.57254,63.08967,137.4609,17.81384,11.66433,8.940287,7.450299,6.565364,6.037048,5.752533,5.660736,0.2433378499999996,0.0,-0.02237193499346828,6,0.0
40.968,9104385.792,1242.796,1242.796,1,40.966,0.0,22.5963,22.5962,-0.0364,0.0744,-0.002968311,0.02912487,0.0,99.27589,6.0,5235.988,1.0,0.2899323,74.57053,74.85847,72.08646,72.37823,0.001527299,0.001525514,0.003121123,0.003132372,29.75647,29.77478,31.27228,31.27365,244.8877,244.9025,232.6133,232.6143,5.700453e-05,5.686732e-05,0.0002431356,0.0002448235,200.0,5.339844,5.418182,5.671051,6.140698,6.918664,8.195894,10.40884,14.74828,25.58407,63.08996,137.3178,17.80852,11.66258,8.93925,7.449506,6.56475,6.036472,5.752014,5.660217,0.23477229999999946,0.0,-0.02232084369962745,6,0.0
40.988,9104385.811,1243.247,1243.247,1,40.986,0.0,22.6023,22.6022,-0.0364,0.0753,-0.002981573,0.0289695,0.0,99.27582,6.0,5235.988,1.0,0.2899141,74.59228,74.87901,72.09343,72.38393,0.00152735,0.001525565,0.003121265,0.003132524,29.75769,29.776,31.27319,31.27457,244.8887,244.9035,232.614,232.6151,5.700818e-05,5.687092e-05,0.0002431554,0.000244845,200.0,5.340729,5.419037,5.671925,6.141696,6.919777,8.197248,10.41078,14.75219,25.59656,63.08866,137.1717,17.80222,11.66024,8.937646,7.448318,6.56374,6.035575,5.75116,5.659332,0.22657529999999892,0.0,-0.022238817771371964,6,0.0
41.008,9104385.831,1243.699,1243.699,1,41.006,0.0,22.6076,22.6075,-0.0365,0.0773,-0.002998412,0.02886963,0.0,99.27574,6.0,5235.988,1.0,0.2899065,74.61121,74.89722,72.09279,72.38346,0.001527402,0.001525616,0.003121403,0.003132673,29.75891,29.77722,31.27411,31.27548,244.8897,244.9045,232.6147,232.6158,5.701184e-05,5.687455e-05,0.0002431747,0.0002448659,200.0,5.341248,5.419617,5.672471,6.142321,6.92053,8.198275,10.41232,14.75515,25.60767,63.08389,137.0228,17.7974,11.65826,8.936653,7.447585,6.563052,6.035019,5.75061,5.658813,0.2177759499999972,0.0,-0.022196678626632608,6,0.0
41.028,9104385.85,1244.151,1244.151,1,41.026,0.0,22.612,22.6118,-0.0365,0.0786,-0.003018975,0.02873091,0.0,99.27567,6.0,5235.988,1.0,0.2899437,74.62724,74.91259,72.09227,72.38222,0.001527453,0.001525667,0.003121535,0.003132816,29.76013,29.77844,31.27502,31.2764,244.8907,244.9055,232.6154,232.6165,5.701547e-05,5.687814e-05,0.0002431933,0.0002448861,200.0,5.34201,5.420355,5.673285,6.143198,6.921552,8.199574,10.41425,14.75876,25.61973,63.07808,136.8714,17.79174,11.65599,8.935131,7.44653,6.562164,6.034215,5.749878,5.658051,0.2096163999999966,0.0,-0.02213454834364233,6,0.0
41.048,9104385.87,1244.603,1244.603,1,41.046,0.0,22.6156,22.6154,-0.0365,0.0795,-0.003042608,0.02863104,0.0,99.27559,6.0,5235.988,1.0,0.2899818,74.64047,74.9252,72.08598,72.37531,0.001527504,0.001525717,0.003121663,0.003132956,29.76135,29.77966,31.27594,31.27731,244.8917,244.9065,232.6161,232.6172,5.701909e-05,5.688172e-05,0.0002432113,0.0002449057,200.0,5.34256,5.420911,5.673876,6.143839,6.922278,8.200561,10.41574,14.76181,25.63109,63.06953,136.7179,17.78659,11.65414,8.934017,7.445732,6.561521,6.033627,5.749298,5.657471,0.2012356500000024,0.0,-0.02210105959016957,6,0.0
41.068,9104385.892,1245.055,1245.055,1,41.066,0.0,22.6182,22.6181,-0.0365,0.0796,-0.003053695,0.02853116,0.0,99.27551,6.0,5235.988,1.0,0.2900124,74.6509,74.93497,72.07956,72.36937,0.001527555,0.001525767,0.003121786,0.00313309,29.76257,29.78088,31.27686,31.27823,244.8926,244.9075,232.6168,232.6178,5.702268e-05,5.688527e-05,0.0002432286,0.0002449247,200.0,5.343109,5.421417,5.674469,6.144501,6.923038,8.201506,10.41722,14.76487,25.64248,63.05941,136.5632,17.78145,11.65234,8.933033,7.444965,6.560883,6.03302,5.748779,5.656982,0.19328155000000036,0.0,-0.0220515904038462,6,0.0
41.088,9104385.911,1245.506,1245.506,1,41.086,0.0,22.6201,22.6199,-0.0364,0.0776,-0.003048658,0.0283536,0.0,99.27544,6.0,5235.988,1.0,0.2900276,74.65823,74.94183,72.07059,72.35944,0.001527605,0.001525817,0.003121905,0.00313322,29.76379,29.7821,31.27777,31.27914,244.8936,244.9084,232.6175,232.6185,5.702625e-05,5.68888e-05,0.0002432452,0.000244943,200.0,5.344055,5.422485,5.675537,6.145598,6.924351,8.203207,10.41957,14.76927,25.65602,63.05032,136.4098,17.77438,11.64949,8.931129,7.443547,6.559711,6.031982,5.747742,5.655975,0.1868216000000011,0.0,-0.021932138864626596,6,0.0
41.108,9104385.932,1245.958,1245.958,1,41.106,0.0,22.6211,22.621,-0.0364,0.0762,-0.003046423,0.02824818,0.0,99.27536,6.0,5235.988,1.0,0.2900028,74.6632,74.94618,72.0573,72.34555,0.001527655,0.001525866,0.003122019,0.003133347,29.76501,29.78333,31.27869,31.28006,244.8946,244.9094,232.6182,232.6193,5.702981e-05,5.689231e-05,0.0002432613,0.0002449609,200.0,5.344635,5.423035,5.676086,6.146348,6.925264,8.204309,10.42123,14.77259,25.66776,63.0374,136.254,17.76892,11.64757,8.930008,7.44263,6.558993,6.031342,5.747162,5.655396,0.17959550000000135,0.0,-0.021862180703286743,6,0.0
41.128,9104385.95,1246.409,1246.409,1,41.126,0.0,22.6215,22.6213,-0.0363,0.0751,-0.003049582,0.02805953,0.0,99.27528,6.0,5235.988,1.0,0.2899742,74.66583,74.94779,72.04471,72.33144,0.001527705,0.001525915,0.00312213,0.00313347,29.76624,29.78455,31.2796,31.28098,244.8956,244.9104,232.6189,232.6199,5.703332e-05,5.689579e-05,0.0002432769,0.0002449782,200.0,5.345673,5.424103,5.677216,6.147487,6.926632,8.206079,10.42375,14.77712,25.6818,63.02428,136.0959,17.76216,11.64455,8.928054,7.441191,6.557733,6.030235,5.746094,5.654358,0.1731568999999979,0.0,-0.02174610452280245,6,0.0
41.148,9104385.97,1246.861,1246.861,1,41.146,0.0,22.6212,22.621,-0.0364,0.0761,-0.003058225,0.02797075,0.0,99.27521,6.0,5235.988,1.0,0.2899189,74.66641,74.94712,72.02811,72.31413,0.001527754,0.001525964,0.003122237,0.00313359,29.76746,29.78577,31.28052,31.28189,244.8966,244.9114,232.6196,232.6207,5.703685e-05,5.689926e-05,0.0002432919,0.0002449951,200.0,5.346191,5.424561,5.677712,6.148084,6.927271,8.206894,10.42512,14.77984,25.6926,63.00445,135.9348,17.7575,11.64284,8.927135,7.440547,6.557199,6.029743,5.745605,5.6539,0.16455774999999803,0.0,-0.021700590019327778,6,0.0
41.168,9104385.99,1247.313,1247.313,1,41.166,0.0,22.6201,22.6199,-0.0365,0.0781,-0.003072411,0.02783758,0.0,99.27513,6.0,5235.988,1.0,0.2899055,74.66442,74.94406,72.01349,72.29824,0.001527803,0.001526013,0.00312234,0.003133706,29.76868,29.78699,31.28143,31.28281,244.8976,244.9124,232.6203,232.6213,5.704034e-05,5.690273e-05,0.0002433064,0.0002450115,200.0,5.346924,5.425293,5.67847,6.148942,6.92822,8.208174,10.42694,14.78351,25.70444,62.98358,135.7709,17.75159,11.64059,8.925761,7.439519,6.556314,6.028993,5.744873,5.653137,0.15640240000000175,0.0,-0.02163387352654323,6,0.0
41.188,9104386.012,1247.765,1247.765,1,41.186,0.0,22.6183,22.6181,-0.0365,0.0801,-0.003089666,0.02773216,0.0,99.27505,6.0,5235.988,1.0,0.2899208,74.65987,74.93877,71.99091,72.2748,0.001527853,0.001526062,0.00312244,0.003133818,29.7699,29.78821,31.28235,31.28372,244.8986,244.9134,232.621,232.622,5.704384e-05,5.690618e-05,0.0002433203,0.0002450274,200.0,5.347504,5.425867,5.679068,6.149594,6.92901,8.20915,10.42844,14.78649,25.71544,62.96092,135.6051,17.74669,11.63872,8.924624,7.43864,6.555653,6.028362,5.744318,5.652557,0.1483881000000025,0.0,-0.02158873080909297,6,0.0
41.208,9104386.031,1248.217,1248.217,1,41.206,0.0,22.6156,22.6154,-0.0365,0.0802,-0.003107786,0.02761009,0.0,99.27498,6.0,5235.988,1.0,0.2900028,74.65247,74.93069,71.96825,72.25175,0.001527901,0.00152611,0.003122534,0.003133926,29.77112,29.78943,31.28326,31.28464,244.8996,244.9144,232.6217,232.6228,5.70473e-05,5.690959e-05,0.0002433335,0.0002450426,200.0,5.348175,5.426571,5.679804,6.150409,6.92998,8.210373,10.43015,14.79008,25.72746,62.93707,135.4398,17.74107,11.63659,8.923384,7.43769,6.554837,6.027617,5.743659,5.651886,0.14093484999999928,0.0,-0.021534089722662905,6,0.0
41.228,9104386.052,1248.668,1248.668,1,41.226,0.0,22.6121,22.612,-0.0365,0.0793,-0.003119469,0.02742698,0.0,99.27498,6.0,5235.988,1.0,0.2900486,74.64241,74.91995,71.94139,72.22495,0.00152795,0.001526158,0.003122624,0.00313403,29.77234,29.79065,31.28418,31.28555,244.9006,244.9153,232.6224,232.6235,5.705074e-05,5.691298e-05,0.0002433461,0.0002450572,200.0,5.349182,5.427582,5.680908,6.151581,6.931294,8.212042,10.43256,14.79433,25.74049,62.91302,135.2731,17.73451,11.63374,8.921568,7.436298,6.553619,6.026489,5.742615,5.650848,0.13435660000000524,0.0,-0.02143239351258852,6,0.0
41.248,9104386.071,1249.12,1249.12,1,41.246,0.0,22.6079,22.6077,-0.0365,0.0792,-0.003114492,0.0273382,0.0,99.27498,6.0,5235.988,1.0,0.2899952,74.62989,74.90671,71.91266,72.1954,0.001527998,0.001526206,0.00312271,0.00313413,29.77356,29.79187,31.2851,31.28647,244.9015,244.9163,232.6231,232.6242,5.705416e-05,5.691637e-05,0.0002433582,0.0002450713,200.0,5.34967,5.428101,5.681427,6.152161,6.932042,8.212991,10.43395,14.79734,25.7518,62.88399,135.103,17.72961,11.63195,8.920473,7.435555,6.553051,6.026001,5.742096,5.650391,0.12645394999999765,0.0,-0.021369537482906754,6,0.0
41.268,9104386.091,1249.572,1249.572,1,41.266,0.0,22.603,22.6028,-0.0366,0.079,-0.003114551,0.02723278,0.0,99.27498,6.0,5235.988,1.0,0.2899399,74.61507,74.89087,71.88483,72.16594,0.001528045,0.001526253,0.003122792,0.003134227,29.77478,29.79309,31.28601,31.28738,244.9025,244.9173,232.6238,232.6248,5.705754e-05,5.691971e-05,0.0002433698,0.000245085,200.0,5.35025,5.42865,5.682037,6.152831,6.932851,8.213987,10.43548,14.80046,25.76311,62.85234,134.9309,17.72443,11.63006,8.919372,7.434682,6.552373,6.025391,5.741486,5.649811,0.11826569999999989,0.0,-0.02130250013369018,6,0.0
41.288,9104386.11,1250.023,1250.023,1,41.286,0.0,22.5973,22.5971,-0.0366,0.078,-0.003116995,0.02707741,0.0,99.27498,6.0,5235.988,1.0,0.2899342,74.59784,74.87268,71.85172,72.13198,0.001528093,0.0015263,0.00312287,0.00313432,29.776,29.79431,31.28693,31.2883,244.9035,244.9183,232.6245,232.6255,5.706089e-05,5.692303e-05,0.0002433807,0.0002450982,200.0,5.351105,5.429535,5.682922,6.153824,6.934009,8.215492,10.43771,14.8044,25.77556,62.82135,134.7587,17.71822,11.62767,8.917825,7.433483,6.551376,6.024445,5.740662,5.648956,0.1113052500000009,0.0,-0.02120670029717417,6,0.0
41.308,9104386.132,1250.474,1250.474,1,41.306,0.0,22.5909,22.5907,-0.0366,0.0784,-0.003123939,0.02699419,0.0,99.27498,6.0,5235.988,1.0,0.2899113,74.57824,74.85191,71.8139,72.09337,0.00152814,0.001526346,0.003122944,0.00313441,29.77722,29.79553,31.28784,31.28922,244.9045,244.9193,232.6252,232.6263,5.706423e-05,5.692633e-05,0.0002433911,0.0002451108,200.0,5.351562,5.429993,5.683421,6.154379,6.934631,8.216338,10.4391,14.80726,25.78623,62.78573,134.583,17.71371,11.62597,8.916857,7.432802,6.550797,6.02398,5.740173,5.648468,0.10322514999999867,0.0,-0.021162562165933704,6,0.0
41.328,9104386.152,1250.925,1250.925,1,41.326,0.0,22.5836,22.5835,-0.0367,0.0798,-0.003136516,0.02682772,0.0,99.27498,6.0,5235.988,1.0,0.2899151,74.5558,74.82844,71.77797,72.05657,0.001528186,0.001526393,0.003123014,0.003134496,29.77844,29.79675,31.28876,31.29013,244.9055,244.9203,232.6259,232.627,5.706756e-05,5.692962e-05,0.000243401,0.000245123,200.0,5.352478,5.430939,5.684387,6.155468,6.9359,8.217879,10.44122,14.81124,25.79853,62.74935,134.406,17.70766,11.6233,8.91515,7.431516,6.549713,6.023018,5.739258,5.647552,0.09578275000000289,0.0,-0.021072597587465207,6,0.0
41.348,9104386.171,1251.376,1251.376,1,41.346,0.0,22.5757,22.5755,-0.0368,0.0818,-0.003151834,0.02672785,0.0,99.27498,6.0,5235.988,1.0,0.2899284,74.53081,74.80276,71.73679,72.0146,0.001528233,0.001526439,0.00312308,0.003134579,29.77966,29.79797,31.28967,31.29105,244.9065,244.9213,232.6266,232.6276,5.707089e-05,5.693291e-05,0.0002434102,0.0002451347,200.0,5.353027,5.431477,5.684933,6.15604,6.936594,8.218781,10.44263,14.81413,25.80945,62.70847,134.2266,17.70302,11.62166,8.914131,7.430781,6.549082,6.022451,5.738739,5.647034,0.08723084999999813,0.0,-0.021028521844975414,6,0.0
